Date,Open,High,Low,Close,Volume
2023-07-17,513.0,522.6892,512.38,522.0,2646013
2023-07-18,519.64,535.1299,517.375,532.23,4094580
2023-07-19,534.48,539.0,526.0601,527.17,3383210
2023-07-20,522.03,528.31,514.085,516.88,3264482
2023-07-21,521.75,529.6851,519.28,520.23,8099521
2023-07-24,520.0,524.84,514.86,523.86,2261046
2023-07-25,519.42,526.88,517.92,525.34,2472108
2023-07-26,520.49,521.1,510.44,514.55,2918652
2023-07-27,523.16,527.9,511.24,513.97,2477246
2023-07-28,515.43,530.32,514.63,528.87,2810248
2023-07-31,541.87,552.94,541.87,546.17,4064689
2023-08-01,545.78,552.015,541.67,549.1,2277295
2023-08-02,539.32,539.99,526.5,530.3,2973101
2023-08-03,523.0,530.912,522.217,523.76,2187501
2023-08-04,526.74,535.63,522.12,526.88,2462880
2023-08-07,530.0,532.58,523.52,529.73,1777773
2023-08-08,523.99,524.5788,515.25,520.6,2626110
2023-08-09,520.55,520.97,509.53,513.78,1843778
2023-08-10,521.03,523.22,512.98,515.83,1901693
2023-08-11,510.83,514.9,506.37,508.45,1930647
2023-08-14,506.78,522.5549,505.03,522.25,2052509
2023-08-15,518.35,522.04,516.0593,518.7,1824324
2023-08-16,517.81,523.15,514.17,514.49,1541297
2023-08-17,525.0,525.49,510.56,511.67,2455834
2023-08-18,504.65,510.05,503.9,508.13,2140067
2023-08-21,510.29,522.98,510.29,520.47,2428287
2023-08-22,529.715,530.0,518.35,519.48,1496587
2023-08-23,522.73,535.25,519.24,530.71,2336856
2023-08-24,539.0,539.67,511.05,512.43,2950211
2023-08-25,514.92,528.43,514.465,525.06,2308269
2023-08-28,525.7,533.51,523.98,529.92,1684095
2023-08-29,527.7,541.97,526.1473,540.57,2166979
2023-08-30,540.1,546.0,536.09,545.36,1930271
2023-08-31,547.0,562.1,546.76,559.34,3919340
2023-09-01,564.8,569.98,558.517,563.21,2234067
2023-09-05,557.88,567.59,555.42,564.88,2349719
2023-09-06,560.45,564.06,555.85,561.94,2299883
2023-09-07,554.0,561.83,551.075,560.46,2089396
2023-09-08,568.9,570.2399,558.03,560.36,2265288
2023-09-11,562.0,565.4302,556.7,564.5,2083293
2023-09-12,555.63,559.0921,540.37,542.21,3961254
2023-09-13,557.02,559.85,546.43,553.56,3465169
2023-09-14,551.09,555.1948,544.34,552.16,4786850
2023-09-15,532.11,537.69,523.616,528.89,9774477
2023-09-18,524.23,533.98,522.18,532.42,2650669
2023-09-19,531.35,542.4,529.47,541.69,2386600
2023-09-20,541.69,548.85,535.73,535.78,2628934
2023-09-21,519.48,526.29,513.4,513.88,3846952
2023-09-22,513.09,518.15,508.83,512.9,2702856
2023-09-25,511.45,514.245,507.22,511.6,2219542
2023-09-26,510.14,510.14,502.01,506.3,2375405
2023-09-27,507.51,509.25,498.6955,502.6,3311103
2023-09-28,500.0,508.675,499.25,504.67,2720174
2023-09-29,505.44,518.58,505.44,509.9,2796314
2023-10-02,508.24,522.405,508.24,521.13,2411478
2023-10-03,517.52,520.49,504.55,507.03,2004074
2023-10-04,511.93,519.76,510.0001,518.42,2027195
2023-10-05,519.84,522.605,509.235,516.44,1818976
2023-10-06,513.22,531.31,509.52,526.68,2526306
2023-10-09,522.0,530.0,518.75,529.29,1713470
2023-10-10,530.91,537.0,530.4,532.72,2090863
2023-10-11,538.59,551.34,536.11,549.91,3307461
2023-10-12,553.7,574.4,552.23,559.63,4624024
2023-10-13,560.0,562.89,546.99,548.76,2834091
2023-10-16,553.18,555.57,545.6904,550.74,2179737
2023-10-17,545.41,560.8,543.34,560.09,2355261
2023-10-18,554.48,568.18,554.24,557.87,2614474
2023-10-19,560.0,567.1,553.47,555.74,2809290
2023-10-20,555.74,555.98,535.95,540.96,2729190
2023-10-23,535.81,548.025,531.0,540.41,2172607
2023-10-24,544.64,546.0,532.12,539.56,2358082
2023-10-25,533.56,534.46,517.63,521.14,2525960
2023-10-26,530.0,530.99,511.68,514.28,2876701
2023-10-27,517.5,519.8556,506.915,508.12,2985560
2023-10-30,516.11,530.75,512.24,526.94,2806930
2023-10-31,530.64,532.635,522.8101,532.06,2052270
2023-11-01,535.0,545.27,534.0,544.5,2644530
2023-11-02,550.44,559.355,550.0,558.71,2634829
2023-11-03,560.0,567.03,557.66,563.66,2066520
2023-11-06,566.0,567.88,558.175,565.45,2593386
2023-11-07,568.81,589.0,568.81,585.2,3993621
2023-11-08,589.0,595.665,581.07,585.31,3079173
2023-11-09,587.51,590.04,576.34,577.74,2336580
2023-11-10,580.49,598.135,576.005,597.22,3064510
2023-11-13,589.98,594.26,583.36,590.34,2505111
2023-11-14,601.56,613.705,599.04,604.33,2884917
2023-11-15,605.0,605.73,591.79,595.31,3088889
2023-11-16,595.45,605.27,592.14,602.06,2040415
2023-11-17,602.07,605.0499,597.02,602.66,1969358
2023-11-20,605.31,614.2,604.5,612.7,2394373
2023-11-21,610.63,615.565,607.0301,610.99,1906155
2023-11-22,616.63,624.38,614.0101,619.72,2064968
2023-11-24,616.26,619.44,613.6,619.43,942673
2023-11-27,618.8,625.8341,614.57,619.27,1854409
2023-11-28,613.975,625.6,612.26,623.32,2302913
2023-11-29,625.94,628.6,616.77,617.39,2595632
2023-11-30,620.0,621.48,605.07,611.01,3960309
2023-12-01,609.24,615.2,603.18,612.47,2490500
2023-12-04,604.91,608.29,596.21,604.56,2541501
2023-12-05,596.77,602.74,591.17,602.22,2577716
2023-12-06,608.06,608.5302,594.4867,595.7,2080429
2023-12-07,598.92,609.23,596.47,608.78,2605210
2023-12-08,605.0,610.23,601.3,610.01,2499653
2023-12-11,616.88,627.8195,614.34,625.2,3270609
2023-12-12,625.86,633.89,623.0,633.66,2968858
2023-12-13,630.41,632.445,618.0301,624.26,6188452
2023-12-14,593.0,593.16,578.3,584.64,11315347
2023-12-15,580.6,591.66,578.2,584.68,8666491
2023-12-18,591.52,603.1337,586.62,599.13,5452047
2023-12-19,600.0,612.705,598.08,604.64,4150712
2023-12-20,600.71,610.68,595.07,596.06,2587339
2023-12-21,603.0,607.4006,594.82,600.14,3192763
2023-12-22,600.8,601.86,596.0,598.75,1660631
2023-12-26,598.92,601.69,596.5,598.26,1595053
2023-12-27,598.6,599.79,593.71,596.08,1394905
2023-12-28,597.44,599.04,593.6301,595.52,1702553
2023-12-29,596.09,600.75,592.94,596.6,1890231
